tmsp,amount,success,3D_secured,success_txnFee,failure_txnFee,noOfAttempts,Month,Day,Hour,country_Germany,country_Switzerland,PSP_Moneycard,PSP_Simplecard,PSP_UK_Card,card_Master,card_Visa,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday
2019-01-31 22:33:55,230,0,0,3,1.0,1,1,31,22,1,0,0,0,1,1,0,0,0,0,1,0,0
2019-01-31 22:34:19,230,0,0,3,1.0,2,1,31,22,1,0,0,0,1,1,0,0,0,0,1,0,0
2019-01-31 22:34:39,230,0,0,3,1.0,3,1,31,22,1,0,0,0,1,1,0,0,0,0,1,0,0
2019-01-31 22:36:24,210,1,1,3,1.0,1,1,31,22,1,0,0,0,1,1,0,0,0,0,1,0,0
2019-01-31 22:38:27,275,0,0,5,2.0,1,1,31,22,1,0,1,0,0,1,0,0,0,0,1,0,0
2019-01-31 22:38:38,275,0,0,3,1.0,2,1,31,22,1,0,0,0,1,1,0,0,0,0,1,0,0
2019-01-31 22:38:40,275,0,0,3,1.0,3,1,31,22,1,0,0,0,1,1,0,0,0,0,1,0,0
2019-01-31 22:42:44,31,1,0,3,1.0,1,1,31,22,0,0,0,0,1,0,0,0,0,0,1,0,0
2019-01-31 22:47:01,92,0,0,1,0.5,1,1,31,22,0,0,0,1,0,1,0,0,0,0,1,0,0
2019-01-31 22:50:42,160,0,0,1,0.5,1,1,31,22,0,0,0,1,0,1,0,0,0,0,1,0,0
2019-01-31 22:52:08,172,1,1,1,0.5,1,1,31,22,0,1,0,1,0,0,1,0,0,0,1,0,0
2019-01-31 22:53:56,253,0,0,1,0.5,1,1,31,22,0,0,0,1,0,1,0,0,0,0,1,0,0
2019-01-31 22:56:47,332,0,0,5,2.0,1,1,31,22,1,0,1,0,0,0,1,0,0,0,1,0,0
2019-01-31 23:01:37,375,0,0,3,1.0,1,1,31,23,0,1,0,0,1,1,0,0,0,0,1,0,0
2019-01-31 23:07:54,26,0,0,3,1.0,1,1,31,23,1,0,0,0,1,0,0,0,0,0,1,0,0
2019-01-31 23:07:56,26,0,0,1,0.5,2,1,31,23,1,0,0,1,0,0,0,0,0,0,1,0,0
2019-01-31 23:10:44,360,0,0,3,1.0,1,1,31,23,0,1,0,0,1,1,0,0,0,0,1,0,0
2019-01-31 23:12:01,162,0,0,3,1.0,1,1,31,23,1,0,0,0,1,0,0,0,0,0,1,0,0
2019-01-31 23:12:32,162,0,0,3,1.0,2,1,31,23,1,0,0,0,1,0,0,0,0,0,1,0,0
2019-01-31 23:12:35,162,1,0,1,0.5,3,1,31,23,1,0,0,1,0,0,0,0,0,0,1,0,0
2019-01-31 23:14:00,39,1,1,5,2.0,1,1,31,23,1,0,1,0,0,0,0,0,0,0,1,0,0
2019-01-31 23:15:47,150,0,0,3,1.0,1,1,31,23,0,1,0,0,1,1,0,0,0,0,1,0,0
2019-01-31 23:16:09,150,0,0,3,1.0,2,1,31,23,0,1,0,0,1,1,0,0,0,0,1,0,0
2019-01-31 23:16:09,150,0,0,1,0.5,3,1,31,23,0,1,0,1,0,1,0,0,0,0,1,0,0
2019-01-31 23:16:23,150,1,0,3,1.0,4,1,31,23,0,1,0,0,1,1,0,0,0,0,1,0,0
2019-01-31 23:18:41,340,0,1,1,0.5,1,1,31,23,0,0,0,1,0,1,0,0,0,0,1,0,0
2019-01-31 23:23:19,169,1,1,3,1.0,1,1,31,23,1,0,0,0,1,1,0,0,0,0,1,0,0
2019-01-31 23:24:50,429,0,0,3,1.0,1,1,31,23,1,0,0,0,1,0,1,0,0,0,1,0,0
2019-01-31 23:28:24,67,0,0,1,0.5,1,1,31,23,1,0,0,1,0,0,0,0,0,0,1,0,0
2019-01-31 23:29:06,67,0,0,1,0.5,2,1,31,23,1,0,0,1,0,0,0,0,0,0,1,0,0
2019-01-31 23:32:29,260,0,0,5,2.0,1,1,31,23,1,0,1,0,0,0,1,0,0,0,1,0,0
2019-01-31 23:32:41,260,0,0,5,2.0,2,1,31,23,1,0,1,0,0,0,1,0,0,0,1,0,0
2019-01-31 23:32:48,260,0,0,1,0.5,3,1,31,23,1,0,0,1,0,0,1,0,0,0,1,0,0
2019-01-31 23:38:15,29,1,0,5,2.0,1,1,31,23,0,1,1,0,0,0,0,0,0,0,1,0,0
2019-01-31 23:39:30,192,0,1,3,1.0,1,1,31,23,0,0,0,0,1,1,0,0,0,0,1,0,0
2019-01-31 23:40:20,192,0,1,3,1.0,2,1,31,23,0,0,0,0,1,1,0,0,0,0,1,0,0
2019-01-31 23:41:19,192,0,1,5,2.0,3,1,31,23,0,0,1,0,0,1,0,0,0,0,1,0,0
2019-01-31 23:41:57,192,0,1,1,0.5,4,1,31,23,0,0,0,1,0,1,0,0,0,0,1,0,0
2019-01-31 23:42:08,192,0,1,3,1.0,5,1,31,23,0,0,0,0,1,1,0,0,0,0,1,0,0
2019-01-31 23:44:24,29,0,0,5,2.0,1,1,31,23,1,0,1,0,0,0,1,0,0,0,1,0,0
2019-01-31 23:45:04,29,1,0,3,1.0,2,1,31,23,1,0,0,0,1,0,1,0,0,0,1,0,0
2019-01-31 23:46:44,152,1,0,3,1.0,1,1,31,23,1,0,0,0,1,1,0,0,0,0,1,0,0
2019-01-31 23:49:09,288,0,0,1,0.5,1,1,31,23,1,0,0,1,0,0,1,0,0,0,1,0,0
2019-01-31 23:50:57,83,0,0,1,0.5,1,1,31,23,0,0,0,1,0,0,0,0,0,0,1,0,0
2019-01-31 23:51:54,83,0,0,10,5.0,2,1,31,23,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-01-31 23:53:02,212,0,0,3,1.0,1,1,31,23,1,0,0,0,1,0,1,0,0,0,1,0,0
2019-01-31 23:55:37,195,1,1,3,1.0,1,1,31,23,1,0,0,0,1,1,0,0,0,0,1,0,0
2019-01-31 23:59:48,88,0,0,3,1.0,1,1,31,23,0,0,0,0,1,1,0,0,0,0,1,0,0
2019-02-01 00:00:38,88,0,0,3,1.0,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 00:03:47,115,0,0,3,1.0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2019-02-01 00:04:00,115,0,0,3,1.0,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2019-02-01 00:04:40,115,0,0,10,5.0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-01 00:07:42,159,1,1,3,1.0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 00:09:21,38,1,1,5,2.0,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2019-02-01 00:10:57,146,0,0,3,1.0,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 00:11:04,146,1,0,3,1.0,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 00:12:31,158,0,0,5,2.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-02-01 00:12:44,158,1,0,3,1.0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-01 00:15:43,58,1,1,1,0.5,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 00:20:07,199,1,1,3,1.0,1,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 00:23:26,174,0,0,5,2.0,1,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2019-02-01 00:25:20,203,0,0,3,1.0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 00:25:41,203,0,0,1,0.5,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019-02-01 00:25:51,203,0,0,3,1.0,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 00:26:48,203,0,0,3,1.0,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 00:27:07,203,1,0,3,1.0,5,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 00:28:54,366,0,1,3,1.0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 00:29:00,366,0,1,5,2.0,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2019-02-01 00:29:29,366,1,1,3,1.0,3,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 00:31:40,312,0,1,5,2.0,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2019-02-01 00:33:37,251,0,0,5,2.0,1,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2019-02-01 00:34:05,251,1,0,1,0.5,2,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2019-02-01 00:36:14,316,0,0,3,1.0,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 00:36:15,316,1,0,3,1.0,2,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 00:38:40,132,0,0,1,0.5,1,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2019-02-01 00:40:06,114,0,0,1,0.5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 00:40:46,114,0,0,1,0.5,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 00:41:26,114,0,0,3,1.0,3,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 00:41:55,114,1,0,3,1.0,4,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 00:44:51,288,1,0,3,1.0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-01 00:47:51,135,0,1,5,2.0,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2019-02-01 00:48:42,135,1,1,1,0.5,2,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2019-02-01 00:50:39,206,0,0,3,1.0,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 00:50:57,206,0,0,3,1.0,2,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 00:51:06,206,0,0,3,1.0,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 00:51:43,206,0,0,1,0.5,4,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 00:53:16,233,0,0,3,1.0,1,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 00:53:39,233,0,0,3,1.0,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 00:53:48,233,0,0,3,1.0,3,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 00:59:08,149,0,0,1,0.5,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 00:59:56,149,0,0,1,0.5,2,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 01:00:52,149,0,0,3,1.0,3,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:01:05,149,0,0,1,0.5,4,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 01:02:02,149,0,0,10,5.0,5,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-01 01:02:17,149,0,0,3,1.0,6,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:03:21,200,0,1,3,1.0,1,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:03:28,200,0,1,3,1.0,2,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:03:40,200,0,1,1,0.5,3,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 01:07:16,350,0,1,3,1.0,1,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:07:39,350,0,1,3,1.0,2,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:09:11,211,1,0,3,1.0,1,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:11:26,152,0,0,1,0.5,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-01 01:11:35,152,1,0,3,1.0,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-01 01:12:42,25,0,0,3,1.0,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-01 01:14:03,81,0,0,5,2.0,1,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
2019-02-01 01:19:11,94,0,1,3,1.0,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2019-02-01 01:19:37,94,0,1,1,0.5,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2019-02-01 01:19:57,94,0,1,5,2.0,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2019-02-01 01:20:03,94,1,1,3,1.0,4,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2019-02-01 01:22:57,334,0,0,3,1.0,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:22:58,334,0,0,1,0.5,2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 01:23:49,334,0,0,3,1.0,3,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:24:14,334,0,0,3,1.0,4,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:24:30,334,0,0,3,1.0,5,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:25:16,334,0,0,3,1.0,6,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:25:58,334,1,0,3,1.0,7,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:31:17,355,1,0,3,1.0,1,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:34:30,38,0,0,3,1.0,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 01:34:40,38,0,0,1,0.5,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2019-02-01 01:34:47,38,0,0,1,0.5,3,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2019-02-01 01:34:58,38,1,0,3,1.0,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 01:37:05,20,0,0,5,2.0,1,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
2019-02-01 01:38:08,219,0,0,3,1.0,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 01:38:40,219,0,0,3,1.0,2,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 01:39:17,219,1,0,3,1.0,3,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 01:42:44,260,0,1,1,0.5,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-01 01:44:51,225,1,1,1,0.5,1,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
2019-02-01 01:45:58,128,0,0,3,1.0,1,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:46:13,128,0,0,3,1.0,2,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:47:24,283,1,0,5,2.0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2019-02-01 01:50:45,140,1,0,3,1.0,1,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 01:52:01,377,1,0,3,1.0,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 01:55:15,116,0,1,3,1.0,1,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:56:02,116,1,1,3,1.0,2,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:57:31,148,0,0,3,1.0,1,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:57:34,148,0,0,3,1.0,2,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 01:57:54,148,0,0,5,2.0,3,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
2019-02-01 01:58:45,148,0,0,5,2.0,4,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
2019-02-01 02:02:45,328,1,0,5,2.0,1,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0
2019-02-01 02:05:09,465,1,0,1,0.5,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-01 02:07:29,127,0,0,3,1.0,1,2,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 02:07:46,127,0,0,1,0.5,2,2,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 02:08:24,127,0,0,1,0.5,3,2,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 02:08:41,127,0,0,3,1.0,4,2,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 02:09:07,127,1,0,3,1.0,5,2,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 02:10:52,219,1,1,3,1.0,1,2,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 02:13:25,163,1,0,3,1.0,1,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-01 02:18:40,109,0,0,3,1.0,1,2,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 02:18:59,109,0,0,3,1.0,2,2,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 02:19:00,109,0,0,1,0.5,3,2,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0
2019-02-01 02:19:44,109,0,0,1,0.5,4,2,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0
2019-02-01 02:21:53,199,0,0,3,1.0,1,2,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 02:22:03,199,0,0,3,1.0,2,2,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 02:22:15,199,0,0,3,1.0,3,2,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 02:22:45,199,1,0,3,1.0,4,2,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 02:29:17,121,0,1,3,1.0,1,2,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 02:29:23,121,0,1,3,1.0,2,2,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 02:31:12,213,1,0,1,0.5,1,2,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 02:33:30,223,0,1,3,1.0,1,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 02:33:38,223,0,1,1,0.5,2,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 02:34:43,280,1,0,3,1.0,1,2,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 02:36:24,246,0,1,3,1.0,1,2,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 02:36:40,246,0,1,3,1.0,2,2,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 02:36:46,246,1,1,3,1.0,3,2,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 02:40:23,171,0,0,1,0.5,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-01 02:40:37,171,1,0,3,1.0,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-01 02:41:50,38,1,0,3,1.0,1,2,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 02:44:40,177,0,0,5,2.0,1,2,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0
2019-02-01 02:46:08,198,0,0,1,0.5,1,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 02:46:08,198,0,0,3,1.0,2,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 02:46:58,198,0,0,5,2.0,3,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0
2019-02-01 02:50:27,334,0,0,10,5.0,1,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0
2019-02-01 02:50:51,334,0,0,3,1.0,2,2,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 02:51:28,334,1,0,3,1.0,3,2,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 02:52:51,215,1,0,3,1.0,1,2,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 02:54:02,262,0,0,3,1.0,1,2,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 02:54:40,262,0,0,3,1.0,2,2,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 02:55:50,311,1,0,10,5.0,1,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-01 02:57:32,69,0,0,1,0.5,1,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-01 02:58:26,69,0,0,5,2.0,2,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
2019-02-01 03:00:33,209,0,0,5,2.0,1,2,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0
2019-02-01 03:04:15,287,0,0,5,2.0,1,2,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0
2019-02-01 03:04:17,287,0,0,3,1.0,2,2,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:04:28,287,0,0,3,1.0,3,2,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:04:44,287,0,0,1,0.5,4,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 03:08:00,280,0,1,5,2.0,1,2,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0
2019-02-01 03:08:34,280,0,1,3,1.0,2,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:09:08,280,0,1,3,1.0,3,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:09:18,280,1,1,3,1.0,4,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:10:44,195,0,0,3,1.0,1,2,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 03:11:21,195,0,0,3,1.0,2,2,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 03:11:44,195,1,0,3,1.0,3,2,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 03:15:45,268,0,0,1,0.5,1,2,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 03:15:50,268,1,0,3,1.0,2,2,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:16:51,267,0,0,3,1.0,1,2,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:17:01,267,0,0,3,1.0,2,2,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:19:25,290,0,0,5,2.0,1,2,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0
2019-02-01 03:19:41,290,0,0,1,0.5,2,2,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 03:20:55,176,0,0,5,2.0,1,2,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0
2019-02-01 03:20:59,176,0,0,5,2.0,2,2,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0
2019-02-01 03:21:10,176,1,0,3,1.0,3,2,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:22:17,56,0,1,5,2.0,1,2,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0
2019-02-01 03:23:08,56,1,1,3,1.0,2,2,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 03:26:18,45,0,0,1,0.5,1,2,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0
2019-02-01 03:27:34,156,0,1,3,1.0,1,2,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:27:43,156,0,1,3,1.0,2,2,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:28:31,156,0,1,3,1.0,3,2,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:28:52,156,0,1,3,1.0,4,2,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:35:11,220,0,1,3,1.0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:35:16,220,0,1,3,1.0,2,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:35:58,220,1,1,5,2.0,3,2,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0
2019-02-01 03:38:40,324,0,1,5,2.0,1,2,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0
2019-02-01 03:39:04,324,1,1,3,1.0,2,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:40:27,135,0,0,1,0.5,1,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 03:42:26,276,0,0,3,1.0,1,2,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:42:38,276,0,0,3,1.0,2,2,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:42:41,276,0,0,3,1.0,3,2,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:43:01,276,0,0,3,1.0,4,2,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:43:36,276,0,0,1,0.5,5,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 03:45:32,202,1,0,3,1.0,1,2,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:47:15,139,0,0,1,0.5,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-01 03:48:51,181,0,0,3,1.0,1,2,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 03:48:58,181,1,0,3,1.0,2,2,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0
2019-02-01 03:50:10,242,0,0,5,2.0,1,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0
2019-02-01 03:51:52,27,1,0,10,5.0,1,2,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0
2019-02-01 03:55:54,26,0,0,1,0.5,1,2,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0
2019-02-01 03:55:56,26,0,0,3,1.0,2,2,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:56:13,26,0,0,3,1.0,3,2,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0
2019-02-01 03:59:50,205,0,0,3,1.0,1,2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-01 04:00:13,205,0,0,1,0.5,2,2,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-01 04:00:47,205,0,0,3,1.0,3,2,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-01 04:01:06,205,0,0,3,1.0,4,2,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-01 04:01:14,205,0,0,3,1.0,5,2,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-01 04:01:19,205,0,0,3,1.0,6,2,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0
